KEY,FREQ,REF_AREA,ADJUSTMENT,ICP_ITEM,STS_INSTITUTION,ICP_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DATA_COMP,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2000-02,8.9,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2000-03,9.6,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2000-04,9.2,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2000-05,10.3,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2000-06,11.6,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2000-07,8.6,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2000-08,11,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2000-09,11.9,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2000-10,11.9,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.BG.N.000000.4.ANR,M,BG,N,000000,4,ANR,2000-11,12.3,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.BG.00.M,,,,,,,1,,HICP - Overall index,"Bulgaria - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
