KEY,FREQ,REF_AREA,ADJUSTMENT,ICP_ITEM,STS_INSTITUTION,ICP_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DATA_COMP,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2012-09,3.9,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2012-10,3.4,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2012-11,2.7,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2012-12,2.1,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2013-01,1.6,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2013-02,1.2,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2013-03,1,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2013-04,0.8,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2013-05,0.5,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2013-06,0.3,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2013-07,0.9,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2013-08,0.8,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2013-09,0.9,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2013-10,0.7,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2013-11,0.5,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2013-12,0.6,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2014-01,0.6,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2014-02,0.7,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2014-03,0.6,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2014-04,0.3,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2014-05,0.3,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2014-06,0.3,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2014-07,-0.1,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2014-08,-0.1,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2014-09,-0.3,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2014-10,-0.3,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2014-11,-0.3,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2014-12,-0.7,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2015-01,-1.1,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2015-02,-1.3,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2015-03,-1.2,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2015-04,-0.8,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2015-05,-0.6,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2015-06,-0.5,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2015-07,-0.4,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2015-08,-0.4,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2015-09,-0.6,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2015-10,-0.6,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2015-11,-0.5,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2015-12,-0.4,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2016-01,-0.3,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2016-02,-0.2,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2016-03,-0.4,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2016-04,-0.5,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2016-05,-0.4,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2016-06,-0.4,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2016-07,-0.6,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2016-08,-0.5,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2016-09,-0.2,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2016-10,0.1,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2016-11,0.2,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2016-12,0.9,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2017-01,1.4,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2017-02,1.9,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2017-03,1.8,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.PL.N.000000.4.ANR,M,PL,N,000000,4,ANR,2017-04,1.8,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.PL.00.M,,,,,,,1,,HICP - Overall index,"Poland - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
