KEY,FREQ,REF_AREA,ADJUSTMENT,ICP_ITEM,STS_INSTITUTION,ICP_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DATA_COMP,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
ICP.M.LT.N.000000.4.ANR,M,LT,N,000000,4,ANR,1996-01,31.5,D,F,,ECB estimate,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.LT.00.M,,,,,,,1,,"HICP - Overall index""","Lithuania - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.LT.N.000000.4.ANR,M,LT,N,000000,4,ANR,1996-02,29.3,D,F,,ECB estimate,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.LT.00.M,,,,,,,1,,"HICP - Overall index""","Lithuania - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.LT.N.000000.4.ANR,M,LT,N,000000,4,ANR,1996-03,30.5,D,F,,ECB estimate,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.LT.00.M,,,,,,,1,,"HICP - Overall index""","Lithuania - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.LT.N.000000.4.ANR,M,LT,N,000000,4,ANR,1996-04,30.5,D,F,,ECB estimate,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.LT.00.M,,,,,,,1,,"HICP - Overall index""","Lithuania - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.LT.N.000000.4.ANR,M,LT,N,000000,4,ANR,1996-05,28.2,D,F,,ECB estimate,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.LT.00.M,,,,,,,1,,"HICP - Overall index""","Lithuania - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.LT.N.000000.4.ANR,M,LT,N,000000,4,ANR,1996-06,27.8,D,F,,ECB estimate,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.LT.00.M,,,,,,,1,,"HICP - Overall index""","Lithuania - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.LT.N.000000.4.ANR,M,LT,N,000000,4,ANR,1996-07,24.7,D,F,,ECB estimate,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.LT.00.M,,,,,,,1,,"HICP - Overall index""","Lithuania - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.LT.N.000000.4.ANR,M,LT,N,000000,4,ANR,1996-08,24.4,D,F,,ECB estimate,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.LT.00.M,,,,,,,1,,"HICP - Overall index""","Lithuania - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.LT.N.000000.4.ANR,M,LT,N,000000,4,ANR,1996-09,23,D,F,,ECB estimate,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.LT.00.M,,,,,,,1,,"HICP - Overall index""","Lithuania - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.LT.N.000000.4.ANR,M,LT,N,000000,4,ANR,1996-10,19.8,D,F,,ECB estimate,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.LT.00.M,,,,,,,1,,"HICP - Overall index""","Lithuania - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.LT.N.000000.4.ANR,M,LT,N,000000,4,ANR,1996-11,16.7,D,F,,ECB estimate,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.LT.00.M,,,,,,,1,,"HICP - Overall index""","Lithuania - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.LT.N.000000.4.ANR,M,LT,N,000000,4,ANR,1996-12,14.9,D,F,,ECB estimate,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.LT.00.M,,,,,,,1,,"HICP - Overall index""","Lithuania - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.LT.N.000000.4.ANR,M,LT,N,000000,4,ANR,1997-01,15.4,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.LT.00.M,,,,,,,1,,"HICP - Overall index""","Lithuania - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.LT.N.000000.4.ANR,M,LT,N,000000,4,ANR,1997-02,13.4,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.LT.00.M,,,,,,,1,,"HICP - Overall index""","Lithuania - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.LT.N.000000.4.ANR,M,LT,N,000000,4,ANR,1997-03,10.7,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.LT.00.M,,,,,,,1,,"HICP - Overall index""","Lithuania - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
