KEY,FREQ,REF_AREA,ADJUSTMENT,ICP_ITEM,STS_INSTITUTION,ICP_SUFFIX,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DATA_COMP,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
ICP.M.DK.N.000000.4.ANR,M,DK,N,000000,4,ANR,1997-10,1.7,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.DK.00.M,,,,,,,1,,HICP - Overall index,"Denmark - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.DK.N.000000.4.ANR,M,DK,N,000000,4,ANR,1997-11,1.7,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.DK.00.M,,,,,,,1,,HICP - Overall index,"Denmark - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.DK.N.000000.4.ANR,M,DK,N,000000,4,ANR,1997-12,1.5,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.DK.00.M,,,,,,,1,,HICP - Overall index,"Denmark - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.DK.N.000000.4.ANR,M,DK,N,000000,4,ANR,1998-01,1.7,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.DK.00.M,,,,,,,1,,HICP - Overall index,"Denmark - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.DK.N.000000.4.ANR,M,DK,N,000000,4,ANR,1998-02,1.7,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.DK.00.M,,,,,,,1,,HICP - Overall index,"Denmark - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.DK.N.000000.4.ANR,M,DK,N,000000,4,ANR,1998-03,1.5,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.DK.00.M,,,,,,,1,,HICP - Overall index,"Denmark - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.DK.N.000000.4.ANR,M,DK,N,000000,4,ANR,1998-04,1.7,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.DK.00.M,,,,,,,1,,HICP - Overall index,"Denmark - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.DK.N.000000.4.ANR,M,DK,N,000000,4,ANR,1998-05,1.4,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.DK.00.M,,,,,,,1,,HICP - Overall index,"Denmark - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.DK.N.000000.4.ANR,M,DK,N,000000,4,ANR,1998-06,1.2,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.DK.00.M,,,,,,,1,,HICP - Overall index,"Denmark - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
ICP.M.DK.N.000000.4.ANR,M,DK,N,000000,4,ANR,1998-07,1.4,A,F,,,P1M,,A,,,,ICPT.M.VAL.HICP.RCH_A.DK.00.M,,,,,,,1,,HICP - Overall index,"Denmark - HICP - Overall index, Annual rate of change, Eurostat, Neither seasonally nor working day adjusted",PCCH,0
